event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z,action,action_code,side,entry_price,stop_price,target_price,exit_price,exit_time_us,exit_reason,unresolved_mark,funding_settlement_count,gross_notional_return,funding_notional_return,risk_distance_fraction,account_return_24bp,pred_full,pred_structural,pred_constant,policy_score,policy,cost_bps,risk_per_notional,exposure_x,account_return,nav_before,pnl,nav_after
2022-07-01:BTCUSDT:1656634759:1,2022-07-01,BTCUSDT,1,1656634759,1656634761000000,1656634761116450,19787.5,19788,33.694,6.01,19730.75,19835.75,0,lower_first,1656634979999999,1656634979999999,19729,stop,1656634979999999,19730.75,target,4.1e-05,1656719999988804,19783.25,19678.25,19783.25,19787.75,53.0752025072,2.27465153602,2.27465153602,0.995946048175,0.983594788553,-9.56242562488,0.267593516361,2.96957548706,9.53213324865,0.868991702995,0.252681583303,events_2022-07-01.csv,1656634759000000,1656634761000000,buy,398.06,0,398.06,1,0,1,398.06,1,5.98911178152,5.98911178152,5.98911178152,0.69314718056,2.14005725533,-0.756880506223,-0.742362939242,-0.513455318052,-1.02640835374,EXHAUSTION_REJECT,-1,-1,19787.5,19835.75,19730.75,19730.75,1656634979999999,target,False,0,0.00286797220467,0,0.00243840808591,0.00047953788291,-0.00411339262367,-0.00306367836557,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00487940808591,1.02471445552,0.00047953788291,1,0.00047953788291,1.00047953788
2022-07-01:BTCUSDT:1656635870:-1,2022-07-01,BTCUSDT,-1,1656635870,1656635872000000,1656635872110443,20454.5,20455,25.333,4.975,20322.5,20578,0,lower_first,1656636980999999,1656636980999999,20313.5,stop,1656636980999999,20322.5,target,4.1e-05,1656719999988804,20450.25,20450.25,20705.75,20445.25,124.937347954,2.4449578856,-2.20046209704,-0.913959588846,0.346232889655,4.97436345983,0.317606439691,2.56959021875,-6.96851803535,-0.575553480928,0.244442000024,events_2022-07-01.csv,1656635870000000,1656635872000000,sell,3277.8795,0,3277.8795,1,0,1,3277.8795,1,8.09525702716,8.09525702716,8.09525702716,0.69314718056,3.30454645701,0.299965835995,0.317338429916,-0.513455318052,-0.411132019895,EXHAUSTION_REJECT,-1,1,20455,20322.5,20578,20313.5,1656636980999999,stop,False,0,-0.0069176240528,-0,0.00647763383036,-0.00522368348675,0.00132730161936,0.000804041330893,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00891863383036,0.560623980657,-0.00522368348675,1.00047953788,-0.00522618844087,0.995253349442
2022-07-01:BTCUSDT:1656636980:-1,2022-07-01,BTCUSDT,-1,1656636980,1656636982000000,1656636982110341,20313,20313.5,60.87,0.961,20276,20374.5,0,lower_first,1656637016999999,1656637016999999,20272,stop,1656637016999999,20276,target,4.1e-05,1656719999988804,20325.25,20325.25,20423.75,20313.75,48.4618885377,5.65798698663,7.87198189444,0.989716396831,0.933265525194,9.52352374314,-0.373871314479,11.0509997003,-0.13246932973,-0.0863424877506,0.246193237072,events_2022-07-01.csv,1656636980000000,1656636982000000,sell,12342.74,0,12342.74,1,0,1,12342.74,1,9.42090433096,9.42090433096,9.42090433096,0.69314718056,5.54396428895,0.965164737634,0.984334339037,-0.513455318052,0.772099899822,EXHAUSTION_REJECT,-1,1,20313.5,20276,20374.5,20272,1656637016999999,stop,False,0,-0.00204297634578,-0,0.00184606296305,-0.00518184172249,-0.000421407205912,-0.00194937011962,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00428706296305,1.16629964222,-0.00518184172249,0.995253349442,-0.00515724533059,0.990096104111
2022-07-01:BTCUSDT:1656638502:1,2022-07-01,BTCUSDT,1,1656638502,1656638504000000,1656638504129784,20364.5,20365,31.439,11.148,20307.5,20412,0,lower_first,1656638698999999,1656638697999999,20307.5,stop,1656638698999999,20307.5,target,4.1e-05,1656719999988804,20359.75,20255.25,20359.75,20362.25,51.3267599062,1.22791291642,2.45582583283,0.926481848819,0.972129944429,-2.83252464837,-0.839377917881,9.40968593269,15.3959004367,0.708782872556,0.245522287286,events_2022-07-01.csv,1656638502000000,1656638504000000,buy,1309.568,0,1309.568,1,0,1,1309.568,1,7.17821591001,7.17821591001,7.17821591001,0.69314718056,3.27768542233,-0.160197845656,-0.144068365001,-0.513455318052,-0.425324473477,EXHAUSTION_REJECT,-1,-1,20364.5,20412,20307.5,20307.5,1656638698999999,target,False,0,0.00279898843576,0,0.00233249036313,0.000417921065516,-0.00276454282369,-0.00401671454658,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00477349036313,1.04745157519,0.000417921065516,0.990096104111,0.000413782018794,0.99050988613
2022-07-01:ETHUSDT:1656638795:1,2022-07-01,ETHUSDT,1,1656638795,1656638797000000,1656638797124161,1092.3,1092.35,38.71,5.85,1089.425,1093.525,1,upper_first,1656638997999999,1656638997999999,1093.525,target,1656638983999999,1093.55,stop,-0.000111,1656719999936870,1091.475,1087.375,1091.475,1092.325,37.5638470877,7.78762683525,7.78762683525,0.994024177108,0.56896361255,0.503538502383,-6.31313131313,2.838931829,-5.02077369221,0.550260312375,0.457739225963,events_2022-07-01.csv,1656638795000000,1656638797000000,buy,1394.0155,0,1394.0155,1,0,1,1394.0155,1,7.2406608053,7.2406608053,7.2406608053,0.69314718056,3.64049147811,0.156227625706,0.163034897826,-0.2,0.360453505979,EXHAUSTION_REJECT,-1,-1,1092.3,1093.525,1089.425,1093.55,1656638983999999,stop,False,0,-0.00114437425616,-0,0.00112148677103,-0.00487871598655,-0.00285243493849,-0.00353602819798,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00363248677103,1.37646750426,-0.00487871598655,0.99050988613,-0.0048324164163,0.985677469714
2022-07-01:BTCUSDT:1656639634:1,2022-07-01,BTCUSDT,1,1656639634,1656639636000000,1656639636109833,20409,20409.5,19.803,5.742,20345.75,20467.75,1,upper_first,1656639702999999,1656641217999999,20345,stop,1656639702999999,20475,stop,4.1e-05,1656719999988804,20406.75,20284.75,20406.75,20409.25,59.7841400517,1.22508483712,1.22508483712,-0.919522817464,0.337663430229,-4.66237682289,-1.6305864725,4.12045647407,6.27535162161,0.661376069035,0.244986954445,events_2022-07-01.csv,1656639634000000,1656639636000000,buy,328.256,0,328.256,1,0,1,328.256,1,5.79683556369,5.79683556369,5.79683556369,0.69314718056,1.87036837876,-0.853363129126,-0.839106205982,-0.513455318052,-1.16890274786,EXHAUSTION_REJECT,-1,-1,20409,20467.75,20345.75,20475,1656639702999999,stop,False,0,-0.00323386741144,0,0.00287863197609,-0.00529535448764,-0.00456797978156,-0.00288808614913,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00531963197609,0.939914644937,-0.00529535448764,0.985677469714,-0.00521951161262,0.980457958101
2022-07-01:ETHUSDT:1656641498:1,2022-07-01,ETHUSDT,1,1656641498,1656641500000000,1656641500117317,1101.85,1101.9,51.68,7.81,1097.3,1104.35,1,upper_first,1656641654999999,1656641654999999,1104.35,target,1656641654999999,1104.65,stop,-0.000111,1656719999936870,1100.825,1093.775,1100.825,1100.925,64.0428769332,0.908409601893,9.53830081984,0.987267658482,0.893167140573,6.12967671631,-9.34469212415,4.72435221863,-0.483866881367,0.590763666713,0.453771979582,events_2022-07-01.csv,1656641498000000,1656641500000000,buy,11.0665,0,11.0665,1,0,1,11.0665,1,2.49043301791,2.49043301791,2.49043301791,0.69314718056,0.15939259915,-2.81785230777,-2.8142888642,-0.2,-1.78150682033,EXHAUSTION_REJECT,-1,-1,1101.85,1104.35,1097.3,1104.65,1656641654999999,stop,False,0,-0.00254118074148,-0,0.00226891137632,-0.00516869493225,-0.00277183680248,-0.00179734161167,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00477991137632,1.04604449881,-0.00516869493225,0.980457958101,-0.00506768807932,0.975390270022
2022-07-01:BTCUSDT:1656641656:1,2022-07-01,BTCUSDT,1,1656641656,1656641658000000,1656641658111896,20533,20533.5,4.114,17.242,20464.25,20598.25,0,lower_first,1656641728999999,1656641728999999,20463,stop,1656641728999999,20464.25,target,4.1e-05,1656719999988804,20531.25,20397.25,20531.25,20539.75,65.2663622527,4.1400304414,5.11415525114,0.40025408383,0.725577805241,6.38619996259,-3.13609686449,12.7203627254,3.46294277914,-0.999785269487,0.24340672046,events_2022-07-01.csv,1656641656000000,1656641658000000,buy,7004.85,0,7004.85,1,0,1,7004.85,1,8.85450079331,8.85450079331,8.85450079331,0.69314718056,4.68515544009,0.68094810622,0.699349908079,-0.513455318052,0.318334627251,EXHAUSTION_REJECT,-1,-1,20533,20598.25,20464.25,20464.25,1656641728999999,target,False,0,0.00334826864072,0,0.00317781132811,0.00084383385146,-0.00262006366607,-0.00366832322457,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00561881132811,0.889867929003,0.00084383385146,0.975390270022,0.000823067328229,0.97621333735
2022-07-01:BTCUSDT:1656643417:-1,2022-07-01,BTCUSDT,-1,1656643417,1656643419000000,1656643419130122,20310,20310.5,0.617,31.111,20298.25,20325.25,1,upper_first,1656643438999999,1656643440999999,20325.25,target,1656643438999999,20325.5,stop,4.1e-05,1656719999988804,20311.75,20311.75,20338.75,20310.75,13.2927985033,0.492325870494,0.73848880574,0.808113769507,0.772316244218,5.19172473525,-1.53068582108,0.457638203046,-1.24359695786,0.956763953611,0.246181115447,events_2022-07-01.csv,1656643417000000,1656643419000000,sell,9603.7875,0,9603.7875,1,0,1,9603.7875,1,9.17001695106,9.17001695106,9.17001695106,0.69314718056,6.58407357165,0.839271516216,0.858101022257,-0.513455318052,1.32165813131,EXHAUSTION_REJECT,-1,1,20310.5,20298.25,20325.25,20325.25,1656643440999999,target,False,0,0.000726225351419,-0,0.000603136308806,-0.00274917822132,-0.00393005090561,-0.00394632387882,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00304413630881,1.64250200805,-0.00274917822132,0.97621333735,-0.00268378444641,0.973529552904
2022-07-01:ETHUSDT:1656643738:-1,2022-07-01,ETHUSDT,-1,1656643738,1656643740000000,1656643740117399,1090.6,1090.65,193.81,20.44,1088.525,1094.025,1,upper_first,1656643999999999,1656643999999999,1094.025,target,1656643999999999,1094.15,stop,-0.000111,1656719999936870,1091.275,1091.275,1096.775,1090.4,50.3997617466,8.01814391423,9.39268287095,-0.0304659457811,0.618552533723,10.628453102,3.29739780357,29.4163324594,-56.8789415085,-0.833573581444,0.917220820912,events_2022-07-01.csv,1656643738000000,1656643740000000,sell,1087.85,0,1087.85,1,0,1,1087.85,1,6.9928773724,6.9928773724,6.9928773724,0.69314718056,3.11726061708,0.00109238406411,0.00773045019791,-0.2,0.0385035169674,EXHAUSTION_REJECT,-1,1,1090.65,1088.525,1094.025,1094.025,1656643999999999,target,False,0,0.00309448494017,0,0.00194837940678,0.000778678911149,-0.00213143471424,-0.00293902272753,-0.00326216417193,1,UNCONDITIONAL_REJECT,24,0.00445937940678,1.12123224869,0.000778678911149,0.973529552904,0.000758066932226,0.974287619836
